ID|Code|IDPlayer|RealName|DayBirth|MonthBirth|YearBirth|Height|Weight|RightHanded|TurnedPro|Country
2023|S891|Sm/E/Evgueni-Smirnov|Evgueni Smirnov|16|12|1982|-1|-1|-1|-1|Russian Federation
2024|C757|Cr/J/Juan-Enrique-Crosa|Juan Enrique Crosa|16|10|1983|-1|-1|-1|-1|Paraguay
2025|C756|Co/M/Mauro-Commisso|Mauro Commisso|23|1|1981|-1|-1|-1|-1|Italy
2026|K190|Ka/B/Bernd-Karbacher|Bernd Karbacher|3|4|1968|185|73|1|1989|Germany
2027|R844|Ri/E/Eladio-Ribeiro-Neto|Eladio Ribeiro Neto|9|1|1986|190|86|1|-1|Brazil
2028|MP98|Me/J/John-Mee|John Mee|11|7|1995|-1|-1|-1|-1|United States
2029|RA24|Ro/R/Ruan-Roelofse|Ruan Roelofse|18|11|1989|-1|-1|1|-1|South Africa
2030|A618|Ab/M/Mohammed-Abdulla|Mohammed Abdulla|23|5|1985|-1|-1|-1|0|Qatar
2031|Y043|Ya/J/Juan-Felipe-Yanez|Juan Felipe Yanez|27|9|1977|-1|-1|1|-1|Chile
2032|RA28|Ri/Y/Yvonick-Rivat|Yvonick Rivat|20|9|1974|-1|-1|-1|-1|France
2033|Y047|Ya/S/Sergei-Yaroshenko|Sergei Yaroshenko|6|4|1977|-1|-1|1|-1|Ukraine
2034|A610|Al/C/Carlos-Alvarez|Carlos Alvarez|-1|-1|-1|-1|-1|-1|0|Bolivia
2035|Y044|Ya/D/Denis-Yakimenko|Denis Yakimenko|14|6|1977|-1|-1|1|-1|Ukraine
2036|H712|He/J/Jorge-Hernando-Ruano|Jorge Hernando Ruano|3|6|1987|-1|-1|-1|-1|Spain
2037|H715|He/T/Travis-Helgeson|Travis Helgeson|9|11|1985|-1|-1|-1|-1|United States
2038|P372|Pu/M/Mariano-Puerta|Mariano Puerta|19|9|1978|180|78|0|1998|Argentina
2039|SN70|So/M/Min-Kyu-Song|Min Kyu Song|25|8|1990|-1|-1|-1|-1|Korea, Republic of
2040|P371|Pa/V/Vladimir-Pavicevic|Vladimir Pavicevic|26|2|1977|-1|-1|1|-1|Serbia
2041|S963|Se/F/Florent-Serra|Florent Serra|28|2|1981|180|78|1|2000|France
2042|S802|Sa/V/Valentin-Sanon|Valentin Sanon|20|5|1980|-1|-1|1|-1|Cote D'Ivoire
2043|MH98|Ma/D/Dino-Marcan|Dino Marcan|12|2|1991|-1|-1|-1|-1|Croatia
2044|DA96|Di/H/Hugo-Di-Feo|Hugo Di Feo|18|4|1995|-1|-1|-1|-1|Canada
2045|G660|Ca/R/Rodrigo-Cataldi|Rodrigo Cataldi|26|9|1983|-1|-1|-1|-1|Brazil
2046|KB80|Ku/N/Nuttanon-Kadchapanan|Nuttanon Kadchapanan|7|6|1993|-1|-1|1|-1|Thailand
2047|G666|Ge/P/Peter-Gem|Peter Gem|-1|-1|-1|-1|-1|-1|-1|Hungary
2048|V708|Ve/J/Jiri-Vesely|Jiří Veselý|10|7|1993|198|90|0|2009|Czech Republic
2049|DC58|Do/J/Jared-Donaldson|Jared Donaldson|9|10|1996|188|70|1|2014|United States
2050|BA86|Be/A/Andreas-Beck|Andreas Beck|5|2|1986|190|90|0|2003|Germany
2051|SS14|Si/R/Rui-Pedro-Silva|Rui Pedro Silva|5|5|1992|-1|-1|-1|-1|Portugal
2052|DC50|Da/L/Lucas-Dages|Lucas Dages|-1|-1|-1|-1|-1|-1|-1|United States
2053|J129|Jo/T/Thomas-Johansson|Thomas Johansson|24|3|1975|180|80|1|1994|Sweden
2054|L391|Le/J/Jaroslav-Levinsky|Jaroslav Levinský|11|2|1981|196|85|1|1999|Czech Republic
2055|L822|Ly/W/William-Jack-Lynch|William Jack Lynch|13|12|1986|-1|-1|-1|-1|Australia
2056|L823|La/A/Anthony-Law|Anthony Law|14|2|1979|-1|-1|-1|-1|Great Britain
2057|G681|Ga/T/Teymuraz-Gabashvili|Teymuraz Gabashvili|23|5|1985|188|83|1|2001|Russian Federation
2058|L397|Top-Players/Feliciano-Lopez|Feliciano López|20|9|1981|188|85|0|1997|Spain
2059|A385|An/M/Mario-Ancic|Mario Ancic|30|3|1984|196|82|1|2001|Croatia
2060|A381|Au/E/Evan-Austin|Evan Austin|20|9|1982|-1|-1|1|0|United States
2061|L828|Le/H/Hsin-Han-Lee|Hsin Han Lee|19|5|1988|-1|-1|-1|-1|CHINESE TAIPEI ( TAIWAN )
2062|MK26|Ma/J/Jules-Marie|Jules Marie|1|9|1991|-1|-1|-1|-1|France
2063|H624|Ha/R/Ryan-Haviland|Ryan Haviland|12|12|1980|-1|-1|-1|-1|United States
2064|H622|He/H/Heinrich-Heyl|Heinrich Heyl|1|4|1983|-1|-1|-1|-1|South Africa
2065|MK29|Me/S/Stefan-Merunka|Stefan Merunka|4|10|1994|185|80|1|2013|Croatia
2066|P488|Pa/O/Olivier-Patience|Olivier Patience|25|3|1980|180|75|1|1998|France
2067|C530|Ce/J/Juan-Ignacio-Cerda|Juan Ignacio Cerda|25|9|1978|-1|-1|1|-1|Chile
2068|C532|Ca/P/Pedro-Canovas|Pedro Canovas|3|5|1980|-1|-1|1|-1|Spain
2069|S739|Sn/V/Vaughan-Snyman|Vaughan Snyman|30|1|1974|-1|-1|1|-1|South Africa
2070|I183|It/Y/Yuichi-Ito|Yuichi Ito|6|8|1986|-1|-1|-1|-1|Japan
2071|I180|Iv/A/Alexei-Ivanov|Alexey Ivanov|5|1|1985|-1|-1|-1|-1|Russian Federation
2072|Y152|Yu/A/Anil-Yuksel|Anil Yuksel|19|5|1990|-1|-1|0|-1|Turkey
2073|P485|Pe/T/Todd-Perry|Todd Perry|17|3|1976|175|72|1|1998|Australia
2074|P487|Pr/E/Eric-Prodon|Éric Prodon|27|6|1981|178|72|1|2000|France
2075|V675|Va/J/Jaime-Vazquez-Catoira|Jaime Vazquez Catoira|20|3|1990|-1|-1|1|-1|Spain
2076|V676|Va/Y/Yury-Vaschenko|Yury Vaschenko|23|1|1991|-1|-1|-1|-1|Russian Federation
2077|K359|Ko/M/Michael-Kogan|Michael Kogan|2|1|1978|-1|-1|1|-1|Israel
2078|K358|Ki/K/Kevin-Kim|Kevin Kim|26|7|1978|180|75|1|1997|United States
2079|A812|Ar/J/Juan-Samuel-Arauzo-Martinez|Juan Samuel Arauzo Martinez|22|8|1990|-1|-1|-1|0|Spain
2080|D833|De/M/Marcelo-Demoliner|Marcelo Demoliner|18|1|1989|193|90|1|-1|Brazil
2081|K354|Ke/L/Lassi-Ketola|Lassi Ketola|16|1|1978|-1|-1|1|-1|Finland
2082|R835|Ra/C/Cesar-Ramirez|Cesar Ramirez|25|1|1990|-1|-1|-1|-1|Mexico
2083|L812|Lo/T/Tiago-Lopes|Tiago Lopes|27|11|1986|-1|-1|-1|-1|Brazil
2084|K350|Ka/N/Niko-Karagiannis|Niko Karagiannis|7|7|1974|-1|105|1|-1|Greece
2085|V298|Vi/C/Cristian-Villagran|Cristian Villagrán|20|1|1982|180|73|1|2001|Argentina
2086|V296|Vl/D/Dmitry-Vlasov|Dmitri Vlasov|11|7|1982|188|77|1|-1|Russian Federation
2087|G531|Gh/M/Mohammad-Ghareeb|Mohammad Ghareeb|22|7|1980|-1|-1|1|-1|Kuwait
2088|T913|To/A/Alessandro-Torrisi|Alessandro Torrisi|27|8|1986|-1|-1|-1|-1|Italy
2089|T911|To/P/Peter-Torebko|Peter Torebko|10|2|1988|185|85|1|2008|Germany
2090|P624|Top-Players/Philipp-Petzschner|Philipp Petzschner|24|3|1984|185|77|1|2001|Germany
2091|P620|Po/T/Torsten-Popp|Torsten Popp|25|11|1983|-1|-1|1|-1|Germany
2092|N323|Ne/M/Marko-Neunteibl|Marko Neunteibl|10|3|1979|-1|-1|-1|-1|Austria
2093|N321|No/R/Rouslan-Nourmatov|Rouslan Nourmatov|9|9|1981|-1|-1|-1|-1|Russian Federation
2094|L395|Lu/F/Federico-Luzzi|Federico Luzzi|3|1|1980|188|80|1|1999|Italy
2095|M506|Mo/L/Luis-Adrian-Morejon|Luis Morejón|28|3|1973|178|68|1|1991|Ecuador
2096|P395|Po/A/Alexander-Popp|Alexander Popp|4|11|1976|201|85|1|1997|Germany
2097|BG25|Be/D/Duilio-Beretta|Duilio Beretta|25|2|1992|-1|-1|-1|-1|Peru
2098|BG23|Ba/N/Nikoloz-Basilashvili|Nikoloz Basilashvili|23|2|1992|185|75|1|-1|Georgia
2099|Z149|Za/O/Oscar-Zarzosa|Oscar Zarzosa|-1|-1|-1|-1|-1|-1|-1|Mexico
2100|SG37|Sy/P/Pawel-Syrewicz|Pawel Syrewicz|1|4|1987|-1|-1|-1|-1|Poland
2101|T269|To/N/Nicolas-Todero|Nicolas Todero|15|4|1979|183|81|1|1998|Argentina
2102|P398|Pa/A/Arvind-Parmar|Arvind Parmar|22|3|1978|193|78|1|1997|Great Britain
2103|V450|Ve/N/Nicolo-Vercellino|Nicolo Vercellino|-1|-1|-1|-1|-1|-1|-1|Italy
2104|G334|Ga/G/Giorgio-Galimberti|Giorgio Galimberti|5|9|1976|180|79|1|1995|Italy
2105|G333|Go/P/Paul-Goldstein|Paul Goldstein|4|8|1976|178|72|1|1998|United States
2106|G444|Gr/H/Hans-Grobecker|Hans Grobecker|17|12|1979|-1|-1|1|-1|Sweden
2107|V457|Va/N/Nick-Van-Der-Meer|Nick Van Der Meer|18|1|1985|-1|-1|-1|-1|Netherlands
2108|G446|Go/D/Denis-Golovanov|Denis Golovanov|27|3|1979|188|80|0|1998|Russian Federation
2109|E873|Es/E/Ernesto-Escobedo-E873|Ernesto Escobedo E873|4|7|1996|-1|-1|-1|-1|United States
2110|PC58|Pa/J/Javier-Padilla|Javier Padilla|8|1|1991|-1|-1|1|-1|Spain
2111|T868|Tr/W/Walter-Trusendi|Walter Trusendi|3|1|1985|-1|-1|-1|-1|Italy
2112|MM56|My/D/Denys-Mylokostov|Denys Mylokostov|5|4|1993|-1|-1|0|-1|Ukraine
2113|B848|Ba/A/Andrew-Banks|Andrew Banks|6|1|1983|-1|-1|0|-1|Great Britain
2114|T277|Te/T/Takahiro-Terachi|Takahiro Terachi|8|7|1979|-1|-1|1|1998|Japan
2115|SC63|Si/S/Sunil-Kumar-Sipaeya|Sunil Kumar Sipaeya|4|4|1983|-1|-1|-1|-1|India
2116|R016|Re/R/Richey-Reneberg|Richey Reneberg|5|10|1965|180|77|1|1987|United States
2117|B842|Top-Players/Alex-Bogomolov-Jr|Alex Bogomolov, Jr.|23|4|1983|178|75|1|2002|Russian Federation
2118|T867|Tv/E/Erling-Tveit|Erling Tveit|28|12|1984|-1|-1|0|-1|Norway
2119|T864|Th/C/Carl-Thorsen|Carl Thorsen|-1|-1|-1|-1|-1|-1|-1|United States
2120|B841|Bo/D/Doug-Bohaboy|Doug Bohaboy|25|9|1976|-1|73|1|2000|United States
2121|H444|Ha/K/Koorosh-Hashemian|Koorosh Hashemian|-1|-1|-1|-1|-1|1|-1|Iran, Islamic Republic of
2122|H442|He/J/Jan-Hernych|Jan Hernych|7|7|1979|190|83|1|1998|Czech Republic
2123|CG50|Ca/J/Juan-Sebastian-Carvajal-Jurado|Juan Sebastian Carvajal Jurado|26|4|1995|-1|-1|1|-1|Ecuador
2124|F614|Fe/J/Jose-Luis-Fernandez-Torrico|Jose Luis Fernandez Torrico|11|7|1987|-1|-1|-1|-1|Spain
2125|H448|Hi/M/Mark-Hilton|Mark Hilton|20|4|1981|170|80|0|2000|Great Britain
2126|SL44|Sh/N/Shonigmatjon-Shofayziyev|Shonigmatjon Shofayziyev|30|6|1993|-1|-1|-1|-1|Uzbekistan
2127|M611|Me/D/Daniel-Melo|Daniel Melo|4|7|1977|185|77|0|1997|Brazil
2128|SL41|Sa/L/Libor-Salaba|Libor Salaba|26|8|1992|-1|-1|-1|-1|Czech Republic
2129|M614|Ma/C/Cecil-Mamiit|Cecil Mamiit|27|6|1976|173|70|1|1996|Philippines
2130|SD23|Si/A/Artem-Sitak|Artem Sitak|8|2|1986|-1|83|1|-1|New Zealand
2131|SD20|Sp/J/Juan-Francisco-Spina|Juan Francisco Spina|8|5|1985|-1|-1|-1|-1|Argentina
2132|SD27|St/M/Martin-Stiegwardt|Martin Stiegwardt|-1|-1|-1|-1|-1|-1|-1|Ecuador
2133|F619|Fa/T/Tristan-Farron-Mahon|Tristan Farron Mahon|26|5|1987|-1|71|1|-1|Ireland
2134|KE64|Ko/S/Stefan-Kozlov|Stefan Kozlov|1|2|1998|178|70|1|2013|United States
2135|KC41|Ko/W/Wesley-Koolhof|Wesley Koolhof|17|4|1989|-1|-1|1|-1|Netherlands
2136|SO15|Sa/B/Bartosz-Sawicki|Bartosz Sawicki|30|4|1992|-1|-1|1|-1|Poland
2137|P695|Pu/P/Philipp-Puck|Philipp Puck|14|11|1984|-1|-1|-1|-1|Austria
2138|R775|Ro/A/Artur-Romanowski|Artur Romanowski|29|1|1987|-1|-1|-1|-1|Poland
2139|R776|Rm/M/Martin-Rmus|Martin Rmus|14|3|1987|-1|-1|-1|-1|Slovenia
2140|MN20|Ma/D/Daniel-Masur|Daniel Masur|6|11|1994|183|81|1|-1|Germany
2141|PD24|Pu/B/Borut-Puc|Borut Puc|19|1|1991|193|77|0|-1|Croatia
2142|GC27|Go/C/Cristian-Gonzalez-Mendez|Cristian Gonzalez Mendez|6|5|1992|-1|-1|-1|-1|Spain
2143|J279|Je/F/Frederic-Jeanclaude|Frederic Jeanclaude|2|10|1981|-1|-1|-1|-1|France
2144|CC32|Cl/G/Guilherme-Clezar|Guilherme Clezar|31|12|1992|183|79|1|2009|Brazil
2145|MC19|Mu/D/Devin-Mullings|Devin Mullings|4|10|1985|-1|-1|-1|-1|Bahamas
2146|MC18|Ma/D/Denis-Matsukevich|Denis Matsukevich|28|3|1986|190|80|1|-1|Russian Federation
2147|R657|Ro/R/Ryan-Rowe|Ryan Rowe|3|4|1986|-1|-1|-1|-1|United States
2148|J272|Ja/R/Rok-Jarc|Rok Jarc|20|7|1985|-1|-1|-1|-1|Slovenia
2149|Z367|Za/M/Mousa-Shanan-Zayed|Mousa Shanan Zayed|9|3|1994|-1|-1|-1|-1|Qatar
2150|CC54|Ca/N/Nikola-Cacic|Nikola Čačić|7|12|1990|183|75|1|-1|Serbia
2151|SE55|Sh/A/Akmal-Sharipov|Akmal Sharipov|7|9|1987|-1|-1|-1|-1|Uzbekistan
2152|Z363|Zo/M/Marcelo-Zormann|Marcelo Zormann|10|6|1996|-1|-1|1|-1|Brazil
2153|SE52|St/B/Bertram-Steinberger|Bertram Steinberger|1|2|1986|-1|-1|-1|-1|Austria
2154|Z349|Za/A/Anton-Zaitcev|Anton Zaitcev|22|7|1987|-1|-1|-1|-1|Russian Federation
2155|F776|Fa/T/Thomas-Jun-Facchini-Takemoto|Thomas Jun Facchini Takemoto|15|11|1992|-1|-1|1|-1|Brazil
2156|B997|Bo/A/Alexandre-Bonatto|Alexandre Bonatto|9|10|1984|-1|-1|1|2001|Brazil
2157|I186|Top-Players/John-Isner|John Isner|26|4|1985|208|108|1|2007|United States
2158|F196|Fe/W/Wayne-Ferreira|Wayne Ferreira|15|9|1971|185|85|1|1989|South Africa
2159|B518|Bl/G/Galo-Blanco|Galo Blanco|8|10|1976|173|68|1|1995|Spain
2160|F192|Fu/R/Renzo-Furlan|Renzo Furlan|17|5|1970|175|70|1|1988|Italy
2161|CB27|Ce/P/Pavel-Cerny|Pavel Černý|22|1|1988|-1|-1|-1|-1|Czech Republic
2162|B517|Bu/O/Oscar-Burrieza-Lopez|Oscar Burrieza Lopez|22|7|1975|170|66|1|1994|Spain
2163|A391|Ab/M/Maximilian-Abel|Maximilian Abel|28|2|1982|-1|76|1|0|Germany
2164|SJ59|Se/M/Matt-Seeberger|Matt Seeberger|10|8|1984|-1|-1|-1|-1|United States
2165|AC84|Al/C/Collin-Altamirano|Collin Altamirano|7|12|1995|188|84|1|-1|United States
2166|SI57|Sm/D/Daniel-Smethurst|Daniel Smethurst|13|10|1990|188|83|1|2011|Great Britain
2167|SI56|Se/J/Janez-Semrajc|Janez Semrajc|24|7|1989|-1|-1|-1|-1|Slovenia
2168|D632|Da/S/Steve-Darcis|Steve Darcis|13|3|1984|178|73|1|2003|Belgium
2169|D637|Da/A/Anuwat-Dalodom|Anuwat Dalodom|-1|-1|-1|-1|-1|-1|-1|Thailand
2170|R871|Ri/M/Martin-Rios-Benitez|Martin Rios Benitez|18|5|1987|-1|-1|-1|-1|Argentina
2171|L709|La/C/Christopher-Lam|Christopher Lam|16|6|1983|178|75|1|2006|United States
2172|L704|Lo/C/Carlos-Lozano|Carlos Lozano|5|11|1980|-1|-1|-1|-1|Mexico
2173|L702|Le/M/Mikhail-Ledovskikh|Mikhail Ledovskikh|8|8|1986|188|82|1|-1|Russian Federation
2174|S626|Se/J/James-Sekulov|James Sekulov|13|10|1976|180|73|1|1995|Australia
2175|KB12|Kr/P/Pavel-Krainik|Pavel Krainik|28|9|1992|-1|-1|1|-1|Canada
2176|F510|Top-Players/Fabio-Fognini|Fabio Fognini|24|5|1987|178|74|1|2004|Italy
2177|KA80|Ko/H/Henri-Kontinen|Henri Kontinen|19|6|1990|188|82|1|-1|Finland
2178|SP65|So/S/Stefano-Soares|Stefano Soares|27|10|1993|-1|-1|-1|-1|Brazil
2179|W609|Wa/Y/Yusuke-Watanuki|Yusuke Watanuki|20|5|1990|-1|-1|-1|-1|Japan
2180|CA99|Co/M/Marius-Copil|Marius Copil|17|10|1990|190|86|1|2008|Romania
2181|W605|We/D/Dane-Webb|Dane Webb|29|12|1992|-1|-1|-1|-1|United States
2182|W603|We/M/Max-Wennakoski|Max Wennakoski|16|2|1990|-1|-1|-1|-1|Finland
2183|PG04|Po/M/Martins-Podzus|Martins Podzus|29|6|1994|-1|-1|-1|-1|Latvia
2184|B428|Be/A/Alberto-Berasategui|Alberto Berasategui|28|6|1973|173|66|1|1991|Spain
2185|M983|Ma/J/Jonathan-Marray|Jonathan Marray|10|3|1981|183|76|1|2000|Great Britain
2186|K752|Kw/S/Sergey-Kwak|Sergey Kwak|-1|-1|-1|-1|-1|-1|-1|Uzbekistan
2187|G919|Gr/R/Riccardo-Grassi|Riccardo Grassi|24|6|1986|-1|-1|-1|-1|Italy
2188|M984|Top-Players/David-Marrero|David Marrero|8|4|1980|183|85|1|2001|Spain
2189|SG04|Si/R/Roberto-Sirotsky|Roberto Sirotsky|15|2|1987|-1|-1|-1|-1|Brazil
2190|M435|Ma/G/Gerald-Mandl|Gerald Mandl|12|11|1970|190|78|0|1992|Austria
2191|PD94|Pe/D/Dmitri-Perevoshchikov|Dmitri Perevoshchikov|31|7|1990|-1|-1|-1|-1|Russian Federation
2192|S715|Si/G/Grant-Silcock|Grant Silcock|21|5|1975|-1|-1|1|-1|Australia
2193|S716|Sc/R/Rafael-Schaerf|Rafael Schaerf|-1|-1|-1|-1|-1|1|-1|Austria
2194|S713|St/F/Franz-Stauder|Franz Stauder|28|5|1977|-1|-1|1|-1|Germany
2195|K990|Ki/J/Jin-Seo-Kim|Jin Seo Kim|26|8|1990|-1|-1|-1|-1|Korea, Republic of
2196|Y105|Yu/X/Xin-Yuan-Yu|Xin Yuan Yu|13|2|1985|-1|-1|0|-1|China
2197|G841|Gu/J/Jacob-Gutwillig|Jacob Gutwillig|15|3|1987|-1|-1|-1|-1|United States
2198|Y100|Yi/R/Robert-Yim|Robert Yim|25|2|1985|-1|71|0|2002|United States
2199|PC68|Pu/T/Tim-Puetz|Tim Pütz|19|11|1987|-1|-1|1|-1|Germany
2200|L639|Le/C/Chris-Lewis|Chris Lewis|10|5|1982|-1|-1|-1|-1|Great Britain
2201|K297|Ke/T/Tuomas-Ketola|Tuomas Ketola|21|2|1975|185|77|1|1994|Finland
2202|F351|Fe/C/Cesar-Ferrer-Victoria|Cesar Ferrer Victoria|8|10|1980|-1|-1|0|-1|Spain
2203|L633|Lu/D/David-Luque-Velasco|David Luque Velasco|2|3|1984|-1|-1|-1|-1|Spain
2204|D526|Du/R/Raphael-Durek|Raphael Durek|2|2|1984|188|79|1|2003|Australia
2205|PC63|Pe/A/Alessandro-Petrone|Alessandro Petrone|23|12|1990|-1|-1|-1|-1|Italy
2206|PC62|Po/C/Conor-Pollock|Conor Pollock|13|7|1987|-1|-1|-1|-1|United States
2207|D291|Di/J/Jacobo-Diaz|Jacobo Diaz|11|7|1976|173|73|1|1995|Spain
2208|D834|Du/M/Martin-Durdik|Martin Durdik|15|11|1988|-1|-1|1|-1|Slovakia
2209|L635|Le/C/Carlos-Lettieri|Carlos Lettieri|27|11|1981|-1|-1|-1|-1|Brazil
2210|GA94|Gu/P/Prajnesh-Gunneswaran|Prajnesh Gunneswaran|12|11|1989|-1|-1|-1|-1|India
2211|PF36|Pe/D/David-Perez-Sanz|David Perez Sanz|15|5|1994|-1|-1|-1|-1|Spain
2212|PA43|Pi/A/Andrew-Piotrowski|Andrew Piotrowski|-1|-1|-1|-1|-1|-1|-1|Canada
2213|S579|Sh/T/Thomas-Shimada|Thomas Shimada|10|2|1975|178|77|1|1993|Japan
2214|O400|Ol/M/Mark-Oljaca|Mark Oljaca|17|6|1989|-1|-1|-1|-1|United States
2215|PA46|Top-Players/Filip-Polasek|Filip Polášek|21|7|1985|196|85|1|2005|Slovakia
2216|H853|Hi/A/Adhan-Hissam-El-Effendi|Adhan Hissam El Effendi|10|8|1987|-1|-1|-1|-1|United States
2217|O408|Oj/R/Ricardo-Ojeda-Lara|Ricardo Ojeda Lara|26|1|1993|-1|-1|-1|-1|Spain
2218|PF39|Po/L/Lucas-Pouille|Lucas Pouille|23|2|1994|185|81|1|-1|France
2219|S572|Sc/S/Sjeng-Schalken|Sjeng Schalken|8|9|1976|193|82|1|1994|Netherlands
